6.0
6.0
6.0
7.0
6.0
7.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
5.0
6.0
7.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
7.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
7.0
6.0
5.0
7.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
7.0
6.0
6.0
7.0
6.0
6.0
6.0
12.0
7.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
7.0
6.0
7.0
6.0
6.0
6.0
6.0
7.0
7.0
6.0
6.0
7.0
6.0
6.0
7.0
7.0
6.0
6.0
6.0
7.0
6.0
7.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
7.0
7.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
7.0
6.0
6.0
7.0
7.0
6.0
7.0
6.0
6.0
6.0
6.0
7.0
6.0
7.0
6.0
6.0
7.0
7.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
7.0
6.0
7.0
6.0
7.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
13.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
9.0
6.0
6.0
6.0
6.0
6.0
7.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
7.0
7.0
7.0
7.0
6.0
7.0
6.0
7.0
6.0
6.0
6.0
7.0
7.0
7.0
6.0
6.0
6.0
7.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
7.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
6.0
7.0
7.0
7.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
9.0
6.0
7.0
7.0
6.0
6.0
6.0
7.0
6.0
6.0
9.0
6.0
6.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
